월(Monthly),구분,시군구,미분양현황
경기,포천시,0,
경기,가평군,244,
경기,양평군,181,
강원,계,4,741.0
강원,춘천시,108,
강원,원주시,1,784.0
강원,강릉시,1,67.0
강원,동해시,98,
강원,태백시,533,
강원,속초시,16,
강원,삼척시,0,
강원,홍천군,37,
강원,횡성군,14,
강원,영월군,116,
강원,평창군,384,
강원,정선군,0,
강원,철원군,143,
강원,화천군,24,
강원,양구군,234,
강원,인제군,0,
강원,고성군,115,
강원,양양군,68,
충북,계,3,887.0
충북,청주시,2,475.0
충북,충주시,401,
충북,제천시,217,
충북,청원군,52,
충북,보은군,0,
충북,옥천군,0,
충북,영동군,1,
충북,증평군,0,
충북,진천군,251,
충북,괴산군,0,
충북,음성군,488,
충북,단양군,2,
충남,계,12,222.0
충남,천안시,6,593.0
충남,공주시,203,
충남,보령시,18,
충남,아산시,1,654.0
충남,서산시,445,
충남,논산시,36,
충남,계룡시,515,
충남,금산군,0,
충남,연기군,172,
충남,부여군,0,
충남,서천군,237,
충남,청양군,0,
충남,홍성군,138,
충남,예산군,154,
충남,태안군,297,
충남,당진군,1,760.0
전북,계,2,419.0
전북,전주시,984,
전북,군산시,531,
전북,익산시,21,
전북,정읍시,26,
전북,남원시,53,
전북,김제시,0,
전북,완주군,517,
전북,진안군,25,
전북,무주군,0,
전북,장수군,0,
전북,임실군,191,
전북,순창군,0,
전북,고창군,71,
전북,부안군,0,
전남,계,3,293.0
전남,목포시,353,
전남,여수시,85,
전남,순천시,1,165.0
전남,나주시,56,
전남,광양시,758,
전남,담양군,0,
전남,곡성군,0,
전남,구례군,0,
전남,고흥군,0,
전남,보성군,0,
전남,화순군,243,
전남,장흥군,15,
전남,강진군,0,
전남,해남군,7,
전남,영암군,0,
전남,무안군,608,
전남,함평군,3,
전남,영광군,0,
전남,장성군,0,
전남,완도군,0,
전남,진도군,0,
전남,신안군,0,
경북,계,10,627.0
경북,포항시,4,947.0
경북,경주시,769,
경북,김천시,279,
경북,안동시,138,
경북,구미시,2,451.0
경북,영주시,128,
경북,영천시,59,
경북,상주시,0,
경북,문경시,25,
경북,경산시,1,73.0
경북,군위군,0,
경북,의성군,0,
경북,청송군,0,
경북,영양군,0,
경북,영덕군,0,
경북,청도군,0,
경북,고령군,145,
경북,성주군,0,
경북,칠곡군,572,
경북,예천군,0,
경북,봉화군,0,
경북,울진군,41,
경북,울릉군,0,
경남,계,6,5.0
경남,창원시,1,876.0
경남,마산시,0,
경남,진주시,1,780.0
경남,진해시,0,
경남,통영시,80,
경남,사천시,460,
경남,김해시,183,
경남,밀양시,40,
경남,거제시,221,
경남,양산시,964,
경남,의령군,34,
경남,함안군,16,
경남,창녕군,4,
경남,고성군,0,
경남,남해군,0,
경남,하동군,0,
경남,산청군,47,
경남,함양군,296,
경남,거창군,3,
경남,합천군,1,
제주,계,180,
제주,제주시,117,
제주,서귀포시,63,
서울,계,2,85.0
서울,종로구,68,
서울,중구,73,
서울,용산구,104,
서울,성동구,80,
서울,광진구,3,
서울,동대문구,111,
서울,중랑구,140,
서울,성북구,122,
서울,강북구,0,
서울,도봉구,0,
서울,노원구,20,
서울,은평구,66,
서울,서대문구,104,
서울,마포구,98,
서울,양천구,56,
서울,강서구,21,
서울,구로구,101,
서울,금천구,0,
서울,영등포구,19,
서울,동작구,473,
서울,관악구,0,
서울,서초구,82,
서울,강남구,21,
서울,송파구,0,
서울,강동구,323,
부산,계,6,131.0
부산,중구,0,
부산,서구,90,
부산,동구,143,
부산,영도구,0,
부산,부산진구,668,
부산,동래구,657,
부산,남구,26,
부산,북구,111,
부산,해운대구,455,
부산,사하구,147,
부산,금정구,1,133.0
부산,강서구,474,
부산,연제구,731,
부산,수영구,267,
부산,사상구,76,
부산,기장군,1,153.0
대구,계,16,66.0
대구,중구,404,
대구,동구,1,592.0
대구,서구,814,
대구,남구,456,
대구,북구,1,494.0
대구,수성구,2,905.0
대구,달서구,7,164.0
대구,달성군,1,237.0
인천,계,3,741.0
인천,중구,1,236.0
인천,동구,0,
인천,남구,311,
인천,연수구,892,
인천,남동구,94,
인천,부평구,252,
인천,계양구,163,
인천,서구,735,
인천,강화군,58,
인천,옹진군,0,
광주,계,2,474.0
광주,동구,5,
광주,서구,584,
광주,남구,332,
광주,북구,611,
광주,광산구,942,
대전,계,2,741.0
대전,동구,571,
대전,중구,240,
대전,서구,314,
대전,유성구,662,
대전,대덕구,954,
울산,계,6,85.0
울산,중구,1,215.0
울산,남구,2,800.0
울산,동구,42,
울산,북구,1,265.0
울산,울주군,763,
경기,계,22,326.0
경기,수원시,2,358.0
경기,성남시,81,
경기,의정부시,18,
경기,안양시,47,
경기,부천시,597,
경기,광명시,47,
경기,평택시,935,
경기,동두천시,57,
경기,안산시,33,
경기,고양시,4,622.0
경기,과천시,0,
경기,구리시,26,
경기,남양주시,551,
경기,오산시,149,
경기,시흥시,188,
경기,군포시,292,
경기,의왕시,0,
경기,하남시,313,
경기,용인시,6,355.0
경기,파주시,1,799.0
경기,이천시,618,
경기,안성시,480,
경기,김포시,1,390.0
경기,양주시,115,
경기,여주군,0,
경기,화성시,310,
경기,광주시,547,
경기,연천군,0,
경기,포천시,0,
경기,가평군,217,
경기,양평군,181,
강원,계,4,556.0
강원,춘천시,102,
강원,원주시,1,673.0
강원,강릉시,1,63.0
강원,동해시,98,
강원,태백시,476,
강원,속초시,16,
강원,삼척시,0,
강원,홍천군,37,
강원,횡성군,14,
강원,영월군,111,
강원,평창군,384,
강원,정선군,0,
강원,철원군,143,
강원,화천군,23,
강원,양구군,234,
강원,인제군,0,
강원,고성군,114,
강원,양양군,68,
충북,계,3,858.0
충북,청주시,2,441.0
충북,충주시,363,
충북,제천시,158,
충북,청원군,42,
충북,보은군,0,
충북,옥천군,0,
충북,영동군,1,
충북,증평군,0,
충북,진천군,395,
충북,괴산군,0,
충북,음성군,456,
충북,단양군,2,
충남,계,11,593.0
충남,천안시,6,365.0
충남,공주시,225,
충남,보령시,18,
충남,아산시,1,238.0
충남,서산시,532,
충남,논산시,33,
충남,계룡시,437,
충남,금산군,0,
충남,연기군,165,
충남,부여군,0,
충남,서천군,237,
충남,청양군,0,
충남,홍성군,138,
충남,예산군,154,
충남,태안군,291,
충남,당진군,1,760.0
전북,계,2,394.0
전북,전주시,926,
전북,군산시,486,
전북,익산시,21,
전북,정읍시,13,
전북,남원시,172,
전북,김제시,0,
전북,완주군,498,
전북,진안군,24,
전북,무주군,0,
전북,장수군,0,
전북,임실군,190,
전북,순창군,0,
전북,고창군,64,
전북,부안군,0,
전남,계,3,142.0
전남,목포시,300,
전남,여수시,74,
전남,순천시,1,148.0
전남,나주시,47,
전남,광양시,753,
전남,담양군,0,
전남,곡성군,0,
전남,구례군,0,
전남,고흥군,0,
전남,보성군,0,
전남,화순군,191,
전남,장흥군,11,
전남,강진군,0,
전남,해남군,7,
전남,영암군,0,
전남,무안군,608,
전남,함평군,3,
전남,영광군,0,
전남,장성군,0,
전남,완도군,0,
전남,진도군,0,
전남,신안군,0,
경북,계,10,664.0
경북,포항시,5,75.0
경북,경주시,772,
경북,김천시,274,
경북,안동시,136,
경북,구미시,2,423.0
경북,영주시,128,
경북,영천시,59,
경북,상주시,0,
경북,문경시,0,
경북,경산시,1,48.0
경북,군위군,0,
경북,의성군,0,
경북,청송군,0,
경북,영양군,0,
경북,영덕군,0,
경북,청도군,0,
경북,고령군,145,
경북,성주군,0,
경북,칠곡군,563,
경북,예천군,0,
경북,봉화군,0,
경북,울진군,41,
경북,울릉군,0,
경남,계,5,950.0
경남,창원시,1,708.0
경남,마산시,0,
경남,진주시,1,725.0
경남,진해시,0,
경남,통영시,80,
경남,사천시,448,
경남,김해시,148,
경남,밀양시,40,
경남,거제시,218,
경남,양산시,937,
경남,의령군,32,
경남,함안군,16,
경남,창녕군,3,
경남,고성군,257,
경남,남해군,0,
경남,하동군,0,
경남,산청군,47,
경남,함양군,285,
경남,거창군,5,
경남,합천군,1,
제주,계,175,
제주,제주시,112,
제주,서귀포시,63,
서울,계,2,169.0
서울,종로구,68,
서울,중구,74,
서울,용산구,104,
서울,성동구,80,
서울,광진구,3,
서울,동대문구,112,
서울,중랑구,140,
서울,성북구,122,
서울,강북구,0,
서울,도봉구,0,
서울,노원구,20,
서울,은평구,66,
서울,서대문구,104,
서울,마포구,98,
서울,양천구,56,
서울,강서구,21,
서울,구로구,101,
서울,금천구,0,
서울,영등포구,19,
서울,동작구,461,
서울,관악구,0,
서울,서초구,77,
서울,강남구,21,
서울,송파구,0,
서울,강동구,422,
부산,계,5,223.0
부산,중구,0,
부산,서구,87,
부산,동구,121,
부산,영도구,0,
부산,부산진구,493,
부산,동래구,629,
부산,남구,1,
부산,북구,88,
부산,해운대구,440,
부산,사하구,136,
부산,금정구,1,117.0
부산,강서구,462,
부산,연제구,213,
부산,수영구,265,
부산,사상구,70,
부산,기장군,1,101.0
대구,계,14,743.0
대구,중구,405,
대구,동구,1,505.0
대구,서구,814,
대구,남구,456,
대구,북구,637,
대구,수성구,2,891.0
대구,달서구,6,801.0
대구,달성군,1,234.0
인천,계,3,847.0
인천,중구,1,230.0
인천,동구,0,
인천,남구,310,
인천,연수구,1,9.0
인천,남동구,93,
인천,부평구,257,
인천,계양구,155,
인천,서구,735,
인천,강화군,58,
인천,옹진군,0,
광주,계,2,150.0
광주,동구,5,
광주,서구,499,
광주,남구,327,
광주,북구,570,
광주,광산구,749,
대전,계,2,639.0
대전,동구,526,
대전,중구,240,
대전,서구,306,
대전,유성구,637,
대전,대덕구,930,
울산,계,5,994.0
울산,중구,1,183.0
울산,남구,2,782.0
울산,동구,40,
울산,북구,1,228.0
울산,울주군,761,
경기,계,23,185.0
경기,수원시,3,527.0
경기,성남시,78,
경기,의정부시,6,
경기,안양시,47,
경기,부천시,597,
경기,광명시,29,
경기,평택시,923,
경기,동두천시,57,
경기,안산시,32,
경기,고양시,4,592.0
경기,과천시,0,
경기,구리시,26,
경기,남양주시,551,
경기,오산시,147,
경기,시흥시,188,
경기,군포시,279,
경기,의왕시,0,
경기,하남시,312,
경기,용인시,6,248.0
경기,파주시,1,796.0
경기,이천시,590,
경기,안성시,474,
경기,김포시,1,380.0
경기,양주시,109,
경기,여주군,0,
경기,화성시,310,
경기,광주시,532,
경기,연천군,0,
경기,포천시,0,
경기,가평군,174,
경기,양평군,181,
강원,계,4,413.0
강원,춘천시,101,
강원,원주시,1,626.0
강원,강릉시,1,8.0
강원,동해시,98,
강원,태백시,457,
강원,속초시,10,
강원,삼척시,0,
강원,홍천군,37,
강원,횡성군,14,
강원,영월군,104,
강원,평창군,380,
강원,정선군,0,
강원,철원군,143,
강원,화천군,21,
강원,양구군,234,
강원,인제군,0,
강원,고성군,113,
강원,양양군,67,
충북,계,3,793.0
충북,청주시,2,407.0
충북,충주시,346,
충북,제천시,154,
충북,청원군,51,
충북,보은군,0,
충북,옥천군,0,
충북,영동군,1,
충북,증평군,0,
충북,진천군,395,
충북,괴산군,0,
충북,음성군,439,
충북,단양군,0,
충남,계,10,851.0
충남,천안시,6,8.0
충남,공주시,219,
충남,보령시,17,
충남,아산시,1,210.0
충남,서산시,502,
충남,논산시,30,
충남,계룡시,234,
충남,금산군,0,
충남,연기군,187,
충남,부여군,0,
충남,서천군,237,
충남,청양군,0,
충남,홍성군,138,
충남,예산군,154,
충남,태안군,291,
충남,당진군,1,624.0
전북,계,1,893.0
전북,전주시,510,
전북,군산시,449,
전북,익산시,21,
전북,정읍시,10,
전북,남원시,161,
전북,김제시,0,
전북,완주군,465,
전북,진안군,23,
전북,무주군,0,
전북,장수군,0,
전북,임실군,190,
전북,순창군,0,
전북,고창군,64,
전북,부안군,0,
전남,계,2,988.0
전남,목포시,217,
전남,여수시,73,
전남,순천시,1,122.0
전남,나주시,33,
전남,광양시,741,
전남,담양군,0,
전남,곡성군,0,
전남,구례군,0,
전남,고흥군,0,
전남,보성군,0,
전남,화순군,175,
전남,장흥군,9,
전남,강진군,0,
전남,해남군,7,
전남,영암군,0,
전남,무안군,608,
전남,함평군,3,
전남,영광군,0,
전남,장성군,0,
전남,완도군,0,
전남,진도군,0,
전남,신안군,0,
경북,계,9,830.0
경북,포항시,4,678.0
경북,경주시,768,
경북,김천시,271,
경북,안동시,100,
경북,구미시,2,188.0
경북,영주시,127,
경북,영천시,22,
경북,상주시,0,
경북,문경시,0,
경북,경산시,962,
경북,군위군,0,
경북,의성군,0,
경북,청송군,0,
경북,영양군,0,
경북,영덕군,0,
경북,청도군,0,
경북,고령군,145,
경북,성주군,0,
경북,칠곡군,528,
경북,예천군,0,
경북,봉화군,0,
경북,울진군,41,
경북,울릉군,0,
경남,계,6,435.0
경남,창원시,1,638.0
경남,마산시,0,
경남,진주시,1,990.0
경남,진해시,0,
경남,통영시,79,
경남,사천시,504,
경남,김해시,442,
경남,밀양시,40,
경남,거제시,186,
경남,양산시,931,
경남,의령군,31,
경남,함안군,16,
경남,창녕군,2,
경남,고성군,249,
경남,남해군,0,
경남,하동군,0,
경남,산청군,44,
경남,함양군,278,
경남,거창군,4,
경남,합천군,1,
제주,계,172,
제주,제주시,110,
제주,서귀포시,62,
서울,계,2,506.0
서울,종로구,68,
서울,중구,74,
서울,용산구,582,
서울,성동구,79,
서울,광진구,3,
서울,동대문구,108,
서울,중랑구,132,
서울,성북구,122,
서울,강북구,0,
서울,도봉구,0,
서울,노원구,20,
서울,은평구,66,
서울,서대문구,104,
서울,마포구,98,
서울,양천구,80,
서울,강서구,21,
서울,구로구,73,
서울,금천구,0,
서울,영등포구,19,
서울,동작구,429,
서울,관악구,0,
서울,서초구,77,
서울,강남구,21,
서울,송파구,0,
서울,강동구,330,
부산,계,6,51.0
부산,중구,0,
부산,서구,83,
부산,동구,118,
부산,영도구,0,
부산,부산진구,399,
부산,동래구,578,
부산,남구,0,
부산,북구,70,
부산,해운대구,408,
부산,사하구,99,
부산,금정구,980,
부산,강서구,462,
부산,연제구,185,
부산,수영구,265,
부산,사상구,63,
부산,기장군,2,341.0
대구,계,15,304.0
대구,중구,388,
대구,동구,1,404.0
대구,서구,817,
대구,남구,536,
대구,북구,615,
대구,수성구,2,369.0
대구,달서구,7,949.0
대구,달성군,1,226.0
인천,계,4,127.0
인천,중구,1,219.0
인천,동구,0,
인천,남구,310,
인천,연수구,1,5.0
인천,남동구,89,
인천,부평구,255,
인천,계양구,145,
인천,서구,1,46.0
인천,강화군,58,
인천,옹진군,0,
광주,계,1,899.0
광주,동구,5,
광주,서구,462,
광주,남구,259,
광주,북구,521,
광주,광산구,652,
대전,계,2,461.0
대전,동구,430,
대전,중구,240,
대전,서구,279,
대전,유성구,615,
대전,대덕구,897,
울산,계,5,841.0
울산,중구,1,155.0
울산,남구,2,727.0
울산,동구,36,
울산,북구,1,162.0
울산,울주군,761,
경기,계,22,701.0
경기,수원시,3,223.0
경기,성남시,82,
경기,의정부시,0,
경기,안양시,47,
경기,부천시,597,
경기,광명시,24,
경기,평택시,890,
경기,동두천시,57,
경기,안산시,121,
경기,고양시,4,952.0
경기,과천시,0,
경기,구리시,26,
경기,남양주시,551,
경기,오산시,146,
경기,시흥시,188,
경기,군포시,269,
경기,의왕시,0,
경기,하남시,309,
경기,용인시,6,161.0
경기,파주시,1,442.0
경기,이천시,489,
경기,안성시,431,
경기,김포시,1,433.0
경기,양주시,100,
경기,여주군,0,
경기,화성시,309,
경기,광주시,520,
경기,연천군,0,
경기,포천시,0,
경기,가평군,153,
경기,양평군,181,
강원,계,4,163.0
강원,춘천시,36,
강원,원주시,1,533.0
강원,강릉시,984,
강원,동해시,98,
강원,태백시,430,
강원,속초시,10,
강원,삼척시,0,
강원,홍천군,37,
강원,횡성군,14,
강원,영월군,98,
강원,평창군,373,
강원,정선군,0,
강원,철원군,142,
강원,화천군,18,
강원,양구군,234,
강원,인제군,0,
강원,고성군,112,
강원,양양군,44,
충북,계,3,667.0
충북,청주시,2,338.0
충북,충주시,304,
충북,제천시,147,
충북,청원군,53,
충북,보은군,0,
충북,옥천군,0,
충북,영동군,1,
충북,증평군,0,
충북,진천군,393,
충북,괴산군,0,
충북,음성군,431,
충북,단양군,0,
충남,계,10,285.0
충남,천안시,5,846.0
충남,공주시,214,
충남,보령시,16,
충남,아산시,1,44.0
충남,서산시,491,
충남,논산시,29,
충남,계룡시,222,
충남,금산군,0,
충남,연기군,146,
충남,부여군,0,
충남,서천군,237,
충남,청양군,0,
충남,홍성군,138,
충남,예산군,154,
충남,태안군,291,
충남,당진군,1,457.0
전북,계,1,722.0
전북,전주시,409,
전북,군산시,425,
전북,익산시,21,
전북,정읍시,5,
전북,남원시,151,
전북,김제시,0,
전북,완주군,454,
전북,진안군,23,
전북,무주군,0,
전북,장수군,0,
전북,임실군,190,
전북,순창군,0,
전북,고창군,44,
전북,부안군,0,
전남,계,2,848.0
전남,목포시,144,
전남,여수시,64,
전남,순천시,1,98.0
전남,나주시,24,
전남,광양시,741,
전남,담양군,0,
전남,곡성군,0,
전남,구례군,0,
전남,고흥군,0,
전남,보성군,0,
전남,화순군,161,
전남,장흥군,8,
전남,강진군,0,
전남,해남군,7,
전남,영암군,0,
전남,무안군,601,
전남,함평군,0,
전남,영광군,0,
전남,장성군,0,
전남,완도군,0,
전남,진도군,0,
전남,신안군,0,
경북,계,9,512.0
경북,포항시,4,549.0
경북,경주시,764,
경북,김천시,268,
경북,안동시,78,
경북,구미시,2,73.0
경북,영주시,127,
경북,영천시,22,
경북,상주시,76,
경북,문경시,0,
경북,경산시,871,
경북,군위군,0,
경북,의성군,0,
경북,청송군,0,
경북,영양군,0,
경북,영덕군,0,
경북,청도군,0,
경북,고령군,145,
경북,성주군,0,
경북,칠곡군,498,
경북,예천군,0,
경북,봉화군,0,
경북,울진군,41,
경북,울릉군,0,
경남,계,5,791.0
경남,창원시,1,471.0
경남,마산시,0,
경남,진주시,1,901.0
경남,진해시,0,
경남,통영시,77,
경남,사천시,463,
경남,김해시,163,
경남,밀양시,37,
경남,거제시,166,
경남,양산시,908,
경남,의령군,31,
경남,함안군,16,
경남,창녕군,2,
경남,고성군,244,
경남,남해군,0,
경남,하동군,0,
경남,산청군,44,
경남,함양군,263,
경남,거창군,4,
경남,합천군,1,
제주,계,155,
제주,제주시,93,
제주,서귀포시,62,
서울,계,2,842.0
서울,종로구,68,
서울,중구,71,
서울,용산구,598,
서울,성동구,79,
서울,광진구,3,
서울,동대문구,107,
서울,중랑구,115,
서울,성북구,122,
서울,강북구,0,
서울,도봉구,0,
서울,노원구,20,
서울,은평구,225,
서울,서대문구,98,
서울,마포구,98,
서울,양천구,71,
서울,강서구,21,
서울,구로구,73,
서울,금천구,0,
서울,영등포구,16,
서울,동작구,412,
서울,관악구,0,
서울,서초구,30,
서울,강남구,21,
서울,송파구,273,
서울,강동구,321,
부산,계,4,136.0
부산,중구,0,
부산,서구,77,
부산,동구,84,
부산,영도구,0,
부산,부산진구,255,
부산,동래구,456,
부산,남구,0,
부산,북구,50,
부산,해운대구,380,
부산,사하구,62,
부산,금정구,740,
부산,강서구,448,
부산,연제구,169,
부산,수영구,252,
부산,사상구,59,
부산,기장군,1,104.0
대구,계,14,505.0
대구,중구,378,
대구,동구,1,236.0
대구,서구,816,
대구,남구,553,
대구,북구,845,
대구,수성구,2,801.0
대구,달서구,6,659.0
대구,달성군,1,217.0
인천,계,4,100.0
인천,중구,1,198.0
인천,동구,0,
인천,남구,310,
인천,연수구,1,4.0
인천,남동구,89,
인천,부평구,252,
인천,계양구,145,
인천,서구,1,44.0
인천,강화군,58,
인천,옹진군,0,
광주,계,2,359.0
광주,동구,5,
광주,서구,559,
광주,남구,231,
광주,북구,477,
광주,광산구,1,87.0
대전,계,2,357.0
대전,동구,388,
대전,중구,240,
대전,서구,259,
대전,유성구,596,
대전,대덕구,874,
울산,계,5,680.0
울산,중구,1,100.0
울산,남구,2,650.0
울산,동구,28,
울산,북구,1,145.0
울산,울주군,757,
경기,계,22,247.0
경기,수원시,3,223.0
경기,성남시,102,
경기,의정부시,0,
경기,안양시,44,
경기,부천시,597,
경기,광명시,14,
경기,평택시,816,
경기,동두천시,57,
경기,안산시,116,
경기,고양시,4,948.0
경기,과천시,0,
경기,구리시,26,
경기,남양주시,548,
경기,오산시,143,
경기,시흥시,157,
경기,군포시,257,
경기,의왕시,0,
경기,하남시,305,
경기,용인시,6,85.0
경기,파주시,1,411.0
경기,이천시,341,
경기,안성시,419,
경기,김포시,1,412.0
경기,양주시,99,
경기,여주군,0,
경기,화성시,306,
경기,광주시,515,
경기,연천군,0,
경기,포천시,0,
경기,가평군,125,
경기,양평군,181,
강원,계,3,988.0
강원,춘천시,4,
강원,원주시,1,472.0
강원,강릉시,956,
강원,동해시,98,
강원,태백시,405,
강원,속초시,10,
강원,삼척시,0,
강원,홍천군,37,
강원,횡성군,13,
강원,영월군,93,
강원,평창군,373,
강원,정선군,0,
강원,철원군,142,
강원,화천군,18,
강원,양구군,234,
강원,인제군,0,
강원,고성군,112,
강원,양양군,21,
충북,계,3,572.0
충북,청주시,2,285.0
충북,충주시,274,
충북,제천시,144,
충북,청원군,55,
충북,보은군,0,
충북,옥천군,0,
충북,영동군,1,
충북,증평군,0,
충북,진천군,393,
충북,괴산군,0,
충북,음성군,420,
충북,단양군,0,
충남,계,9,824.0
충남,천안시,5,628.0
충남,공주시,200,
충남,보령시,13,
충남,아산시,1,22.0
충남,서산시,480,
충남,논산시,28,
충남,계룡시,206,
충남,금산군,0,
충남,연기군,132,
충남,부여군,0,
충남,서천군,237,
충남,청양군,0,
충남,홍성군,138,
충남,예산군,154,
충남,태안군,309,
충남,당진군,1,277.0
전북,계,1,488.0
전북,전주시,334,
전북,군산시,349,
전북,익산시,21,
전북,정읍시,1,
전북,남원시,98,
전북,김제시,0,
전북,완주군,436,
전북,진안군,21,
전북,무주군,0,
전북,장수군,0,
전북,임실군,190,
전북,순창군,0,
전북,고창군,38,
전북,부안군,0,
전남,계,2,724.0
전남,목포시,96,
전남,여수시,60,
전남,순천시,1,58.0
전남,나주시,21,
전남,광양시,735,
전남,담양군,0,
전남,곡성군,0,
전남,구례군,0,
전남,고흥군,0,
전남,보성군,0,
전남,화순군,156,
전남,장흥군,7,
전남,강진군,0,
전남,해남군,4,
전남,영암군,0,
전남,무안군,587,
전남,함평군,0,
전남,영광군,0,
전남,장성군,0,
전남,완도군,0,
전남,진도군,0,
전남,신안군,0,
경북,계,8,777.0
경북,포항시,4,319.0
경북,경주시,705,
경북,김천시,256,
경북,안동시,65,
경북,구미시,1,903.0
경북,영주시,127,
경북,영천시,22,
경북,상주시,60,
경북,문경시,0,
경북,경산시,781,
경북,군위군,0,
경북,의성군,0,
경북,청송군,0,
경북,영양군,0,
경북,영덕군,0,
경북,청도군,0,
경북,고령군,145,
경북,성주군,0,
경북,칠곡군,353,
경북,예천군,0,
경북,봉화군,0,
경북,울진군,41,
경북,울릉군,0,
경남,계,5,754.0
경남,창원시,1,383.0
경남,마산시,0,
경남,진주시,1,765.0
경남,진해시,0,
경남,통영시,77,
경남,사천시,450,
경남,김해시,280,
경남,밀양시,37,
경남,거제시,271,
경남,양산시,884,
경남,의령군,31,
경남,함안군,16,
경남,창녕군,2,
경남,고성군,260,
경남,남해군,0,
경남,하동군,0,
경남,산청군,41,
경남,함양군,253,
경남,거창군,3,
경남,합천군,1,
제주,계,186,
제주,제주시,143,
제주,서귀포시,43,
서울,계,2,729.0
서울,종로구,68,
서울,중구,68,
서울,용산구,598,
서울,성동구,79,
서울,광진구,2,
서울,동대문구,105,
서울,중랑구,108,
서울,성북구,115,
서울,강북구,0,
서울,도봉구,0,
서울,노원구,20,
서울,은평구,208,
서울,서대문구,84,
서울,마포구,81,
서울,양천구,66,
서울,강서구,21,
서울,구로구,77,
서울,금천구,0,
서울,영등포구,16,
서울,동작구,406,
서울,관악구,0,
서울,서초구,30,
서울,강남구,21,
서울,송파구,193,
서울,강동구,363,
부산,계,3,458.0
부산,중구,0,
부산,서구,73,
부산,동구,74,
부산,영도구,0,
부산,부산진구,137,
부산,동래구,422,
부산,남구,0,
부산,북구,21,
부산,해운대구,356,
부산,사하구,62,
부산,금정구,594,
부산,강서구,448,
부산,연제구,134,
부산,수영구,230,
부산,사상구,38,
부산,기장군,869,
대구,계,13,163.0
대구,중구,368,
대구,동구,1,174.0
대구,서구,814,
대구,남구,541,
대구,북구,834,
대구,수성구,2,735.0
대구,달서구,6,17.0
대구,달성군,680,
인천,계,4,265.0
인천,중구,1,186.0
인천,동구,0,
인천,남구,310,
인천,연수구,1,448.0
인천,남동구,89,
인천,부평구,250,
인천,계양구,138,
인천,서구,803,
인천,강화군,41,
인천,옹진군,0,
광주,계,1,809.0
광주,동구,5,
광주,서구,523,
광주,남구,194,
광주,북구,424,
광주,광산구,663,
대전,계,2,205.0
대전,동구,377,
대전,중구,225,
대전,서구,190,
대전,유성구,553,
대전,대덕구,860,
울산,계,5,575.0
울산,중구,1,84.0
울산,남구,2,641.0
울산,동구,23,
울산,북구,1,70.0
울산,울주군,757,
경기,계,22,418.0
경기,수원시,3,708.0
경기,성남시,98,
경기,의정부시,0,
경기,안양시,17,
경기,부천시,584,
경기,광명시,14,
경기,평택시,784,
경기,동두천시,57,
경기,안산시,112,
경기,고양시,4,948.0
경기,과천시,0,
경기,구리시,26,
경기,남양주시,546,
경기,오산시,154,
경기,시흥시,131,
경기,군포시,244,
경기,의왕시,0,
경기,하남시,294,
경기,용인시,5,989.0
경기,파주시,1,388.0
경기,이천시,321,
경기,안성시,405,
경기,김포시,1,411.0
경기,양주시,93,
경기,여주군,0,
경기,화성시,291,
경기,광주시,515,
경기,연천군,0,
경기,포천시,0,
경기,가평군,107,
경기,양평군,181,
강원,계,3,837.0
강원,춘천시,2,
강원,원주시,1,404.0
강원,강릉시,931,
강원,동해시,98,
강원,태백시,365,
강원,속초시,0,
강원,삼척시,0,
강원,홍천군,37,
강원,횡성군,13,
강원,영월군,89,
강원,평창군,373,
강원,정선군,0,
강원,철원군,142,
강원,화천군,17,
강원,양구군,234,
강원,인제군,0,
강원,고성군,112,
강원,양양군,20,
충북,계,3,428.0
충북,청주시,2,179.0
충북,충주시,246,
충북,제천시,142,
충북,청원군,55,
충북,보은군,0,
충북,옥천군,0,
충북,영동군,1,
충북,증평군,0,
충북,진천군,393,
충북,괴산군,0,
충북,음성군,412,
충북,단양군,0,
충남,계,9,20.0
충남,천안시,5,488.0
충남,공주시,193,
충남,보령시,10,
충남,아산시,510,
충남,서산시,466,
충남,논산시,27,
충남,계룡시,197,
충남,금산군,0,
충남,연기군,91,
충남,부여군,0,
충남,서천군,237,
충남,청양군,0,
충남,홍성군,125,
충남,예산군,153,
충남,태안군,288,
충남,당진군,1,235.0
전북,계,1,311.0
전북,전주시,270,
전북,군산시,270,
전북,익산시,21,
전북,정읍시,0,
전북,남원시,95,
전북,김제시,0,
전북,완주군,415,
전북,진안군,20,
전북,무주군,0,
전북,장수군,0,
전북,임실군,189,
전북,순창군,0,
전북,고창군,31,
전북,부안군,0,
전남,계,2,504.0
전남,목포시,74,
전남,여수시,38,
전남,순천시,1,35.0
전남,나주시,9,
전남,광양시,691,
전남,담양군,0,
전남,곡성군,0,
전남,구례군,0,
전남,고흥군,0,
전남,보성군,0,
전남,화순군,115,
전남,장흥군,6,
전남,강진군,0,
전남,해남군,4,
전남,영암군,0,
전남,무안군,532,
전남,함평군,0,
전남,영광군,0,
전남,장성군,0,
전남,완도군,0,
전남,진도군,0,
전남,신안군,0,
경북,계,8,42.0
경북,포항시,4,105.0
경북,경주시,702,
경북,김천시,244,
경북,안동시,61,
경북,구미시,1,751.0
경북,영주시,126,
경북,영천시,22,
경북,상주시,35,
경북,문경시,0,
경북,경산시,459,
경북,군위군,0,
