월(Monthly),구분,시군구,미분양현황
2017-09,경남,밀양시,220.0
2017-09,경남,양산시,184.0
2017-09,경남,의령군,160.0
2017-09,경남,함안군,0.0
2017-09,경남,창녕군,71.0
2017-09,경남,고성군,0.0
2017-09,경남,남해군,0.0
2017-09,경남,하동군,0.0
2017-09,경남,산청군,41.0
2017-09,경남,함양군,5.0
2017-09,경남,거창군,7.0
2017-09,경남,합천군,0.0
2017-09,제주,제주시,747.0
2017-09,제주,서귀포시,274.0
2017-10,서울,계,56.0
2017-10,서울,종로구,1.0
2017-10,서울,중구,0.0
2017-10,서울,용산구,0.0
2017-10,서울,성동구,0.0
2017-10,서울,광진구,0.0
2017-10,서울,동대문구,0.0
2017-10,서울,중랑구,0.0
2017-10,서울,성북구,4.0
2017-10,서울,강북구,0.0
2017-10,서울,도봉구,2.0
2017-10,서울,노원구,0.0
2017-10,서울,은평구,0.0
2017-10,서울,서대문구,0.0
2017-10,서울,마포구,0.0
2017-10,서울,양천구,3.0
2017-10,서울,강서구,0.0
2017-10,서울,구로구,22.0
2017-10,서울,금천구,0.0
2017-10,서울,영등포구,0.0
2017-10,서울,동작구,0.0
2017-10,서울,관악구,0.0
2017-10,서울,서초구,16.0
2017-10,서울,강남구,0.0
2017-10,서울,송파구,8.0
2017-10,서울,강동구,0.0
2017-10,부산,중구,0.0
2017-10,부산,서구,0.0
2017-10,부산,동구,85.0
2017-10,부산,영도구,0.0
2017-10,부산,부산진구,373.0
2017-10,부산,동래구,13.0
2017-10,부산,남구,15.0
2017-10,부산,북구,0.0
2017-10,부산,해운대구,56.0
2017-10,부산,사하구,220.0
2017-10,부산,금정구,74.0
2017-10,부산,강서구,141.0
2017-10,부산,연제구,8.0
2017-10,부산,수영구,52.0
2017-10,부산,사상구,30.0
2017-10,부산,기장군,406.0
2017-10,대구,계,125.0
2017-10,대구,중구,0.0
2017-10,대구,동구,62.0
2017-10,대구,서구,19.0
2017-10,대구,남구,0.0
2017-10,대구,북구,0.0
2017-10,대구,수성구,0.0
2017-10,대구,달서구,0.0
2017-10,대구,달성군,44.0
2017-10,인천,남동구,0.0
2017-10,인천,서구,128.0
2017-10,인천,연수구,0.0
2017-10,인천,남구,368.0
2017-10,인천,동구,0.0
2017-10,인천,부평구,8.0
2017-10,인천,계양구,0.0
2017-10,인천,강화군,0.0
2017-10,인천,옹진군,0.0
2017-10,광주,계,781.0
2017-10,광주,동구,229.0
2017-10,광주,서구,56.0
2017-10,광주,남구,28.0
2017-10,광주,북구,250.0
2017-10,광주,광산구,218.0
2017-10,대전,계,854.0
2017-10,대전,동구,247.0
2017-10,대전,중구,63.0
2017-10,대전,서구,185.0
2017-10,대전,유성구,312.0
2017-10,대전,대덕구,47.0
2017-10,울산,계,866.0
2017-10,울산,중구,118.0
2017-10,울산,남구,478.0
2017-10,울산,동구,87.0
2017-10,울산,북구,165.0
2017-10,울산,울주군,18.0
2017-10,경기,수원시,7.0
2017-10,경기,성남시,0.0
2017-10,경기,의정부시,60.0
2017-10,경기,안양시,44.0
2017-10,경기,부천시,44.0
2017-10,경기,광명시,0.0
2017-10,경기,평택시,859.0
2017-10,경기,동두천시,0.0
2017-10,경기,안산시,72.0
2017-10,경기,고양시,457.0
2017-10,경기,과천시,0.0
2017-10,경기,구리시,105.0
2017-10,경기,남양주시,916.0
2017-10,경기,오산시,68.0
2017-10,경기,시흥시,0.0
2017-10,경기,군포시,0.0
2017-10,경기,의왕시,0.0
2017-10,경기,하남시,18.0
2017-10,경기,파주시,18.0
2017-10,경기,이천시,127.0
2017-10,경기,김포시,388.0
2017-10,경기,양주시,25.0
2017-10,경기,여주시,0.0
2017-10,경기,광주시,330.0
2017-10,경기,연천군,15.0
2017-10,경기,포천시,0.0
2017-10,경기,가평군,0.0
2017-10,경기,양평군,0.0
2017-10,강원,춘천시,311.0
2017-10,강원,원주시,618.0
2017-10,강원,강릉시,335.0
2017-10,강원,동해시,850.0
2017-10,강원,태백시,13.0
2017-10,강원,속초시,12.0
2017-10,강원,삼척시,81.0
2017-10,강원,홍천군,20.0
2017-10,강원,횡성군,97.0
2017-10,강원,영월군,25.0
2017-10,강원,평창군,138.0
2017-10,강원,정선군,151.0
2017-10,강원,철원군,0.0
2017-10,강원,화천군,6.0
2017-10,강원,양구군,0.0
2017-10,강원,인제군,0.0
2017-10,강원,고성군,44.0
2017-10,강원,양양군,0.0
2017-10,충북,충주시,793.0
2017-10,충북,제천시,405.0
2017-10,충북,보은군,446.0
2017-10,충북,옥천군,182.0
2017-10,충북,영동군,25.0
2017-10,충북,증평군,0.0
2017-10,충북,진천군,451.0
2017-10,충북,괴산군,0.0
2017-10,충북,음성군,717.0
2017-10,충북,단양군,0.0
2017-10,충남,공주시,430.0
2017-10,충남,보령시,286.0
2017-10,충남,아산시,860.0
2017-10,충남,논산시,349.0
2017-10,충남,계룡시,60.0
2017-10,충남,당진시,535.0
2017-10,충남,금산군,0.0
2017-10,충남,부여군,492.0
2017-10,충남,서천군,142.0
2017-10,충남,청양군,0.0
2017-10,충남,홍성군,186.0
2017-10,충남,태안군,233.0
2017-10,세종,계,0.0
2017-10,세종,세종시,0.0
2017-10,전북,전주시,464.0
2017-10,전북,군산시,809.0
2017-10,전북,익산시,162.0
2017-10,전북,정읍시,114.0
2017-10,전북,남원시,0.0
2017-10,전북,김제시,178.0
2017-10,전북,완주군,192.0
2017-10,전북,진안군,0.0
2017-10,전북,무주군,0.0
2017-10,전북,장수군,0.0
2017-10,전북,임실군,45.0
2017-10,전북,순창군,0.0
2017-10,전북,고창군,0.0
2017-10,전북,부안군,0.0
2017-10,전남,계,728.0
2017-10,전남,목포시,79.0
2017-10,전남,여수시,4.0
2017-10,전남,순천시,60.0
2017-10,전남,나주시,148.0
2017-10,전남,광양시,277.0
2017-10,전남,담양군,0.0
2017-10,전남,곡성군,0.0
2017-10,전남,구례군,0.0
2017-10,전남,고흥군,68.0
2017-10,전남,보성군,0.0
2017-10,전남,화순군,0.0
2017-10,전남,장흥군,0.0
2017-10,전남,강진군,0.0
2017-10,전남,해남군,58.0
2017-10,전남,영암군,19.0
2017-10,전남,무안군,15.0
2017-10,전남,함평군,0.0
2017-10,전남,영광군,0.0
2017-10,전남,장성군,0.0
2017-10,전남,완도군,0.0
2017-10,전남,진도군,0.0
2017-10,전남,신안군,0.0
2017-10,경북,안동시,232.0
2017-10,경북,영주시,0.0
2017-10,경북,영천시,277.0
2017-10,경북,상주시,1.0
2017-10,경북,문경시,0.0
2017-10,경북,경산시,446.0
2017-10,경북,군위군,0.0
2017-10,경북,의성군,14.0
2017-10,경북,청송군,0.0
2017-10,경북,영양군,0.0
2017-10,경북,영덕군,0.0
2017-10,경북,청도군,128.0
2017-10,경북,고령군,0.0
2017-10,경북,성주군,5.0
2017-10,경북,칠곡군,419.0
2017-10,경북,예천군,516.0
2017-10,경북,봉화군,0.0
2017-10,경북,울진군,0.0
2017-10,경북,울릉군,0.0
2017-10,경남,진주시,212.0
2017-10,경남,통영시,274.0
2017-10,경남,밀양시,220.0
2017-10,경남,양산시,177.0
2017-10,경남,의령군,155.0
2017-10,경남,함안군,0.0
2017-10,경남,창녕군,71.0
2017-10,경남,고성군,0.0
2017-10,경남,남해군,0.0
2017-10,경남,하동군,0.0
2017-10,경남,산청군,39.0
2017-10,경남,함양군,5.0
2017-10,경남,거창군,7.0
2017-10,경남,합천군,0.0
2017-10,제주,제주시,786.0
2017-10,제주,서귀포시,270.0
2017-11,서울,계,68.0
2017-11,서울,종로구,1.0
2017-11,서울,중구,0.0
2017-11,서울,용산구,0.0
2017-11,서울,성동구,0.0
2017-11,서울,광진구,0.0
2017-11,서울,동대문구,0.0
2017-11,서울,중랑구,0.0
2017-11,서울,성북구,0.0
2017-11,서울,강북구,0.0
2017-11,서울,도봉구,2.0
2017-11,서울,노원구,0.0
2017-11,서울,은평구,0.0
2017-11,서울,서대문구,0.0
2017-11,서울,마포구,0.0
2017-11,서울,양천구,3.0
2017-11,서울,강서구,0.0
2017-11,서울,구로구,38.0
2017-11,서울,금천구,0.0
2017-11,서울,영등포구,0.0
2017-11,서울,동작구,0.0
2017-11,서울,관악구,0.0
2017-11,서울,서초구,16.0
2017-11,서울,강남구,0.0
2017-11,서울,송파구,8.0
2017-11,서울,강동구,0.0
2017-11,부산,중구,0.0
2017-11,부산,서구,99.0
2017-11,부산,동구,84.0
2017-11,부산,영도구,0.0
2017-11,부산,부산진구,372.0
2017-11,부산,동래구,10.0
2017-11,부산,남구,14.0
2017-11,부산,북구,0.0
2017-11,부산,해운대구,55.0
2017-11,부산,사하구,211.0
2017-11,부산,금정구,76.0
2017-11,부산,강서구,141.0
2017-11,부산,연제구,8.0
2017-11,부산,수영구,52.0
2017-11,부산,사상구,29.0
2017-11,부산,기장군,442.0
2017-11,대구,계,125.0
2017-11,대구,중구,0.0
2017-11,대구,동구,62.0
2017-11,대구,서구,19.0
2017-11,대구,남구,0.0
2017-11,대구,북구,0.0
2017-11,대구,수성구,0.0
2017-11,대구,달서구,0.0
2017-11,대구,달성군,44.0
2017-11,인천,남동구,0.0
2017-11,인천,서구,128.0
2017-11,인천,연수구,0.0
2017-11,인천,남구,368.0
2017-11,인천,동구,0.0
2017-11,인천,부평구,8.0
2017-11,인천,계양구,0.0
2017-11,인천,강화군,0.0
2017-11,인천,옹진군,0.0
2017-11,광주,계,796.0
2017-11,광주,동구,226.0
2017-11,광주,서구,42.0
2017-11,광주,남구,152.0
2017-11,광주,북구,241.0
2017-11,광주,광산구,135.0
2017-11,대전,동구,244.0
2017-11,대전,중구,62.0
2017-11,대전,서구,351.0
2017-11,대전,유성구,263.0
2017-11,대전,대덕구,142.0
2017-11,울산,계,849.0
2017-11,울산,중구,112.0
2017-11,울산,남구,471.0
2017-11,울산,동구,84.0
2017-11,울산,북구,164.0
2017-11,울산,울주군,18.0
2017-11,경기,수원시,7.0
2017-11,경기,성남시,0.0
2017-11,경기,의정부시,57.0
2017-11,경기,안양시,44.0
2017-11,경기,부천시,41.0
2017-11,경기,광명시,0.0
2017-11,경기,평택시,778.0
2017-11,경기,동두천시,0.0
2017-11,경기,안산시,176.0
2017-11,경기,고양시,451.0
2017-11,경기,과천시,0.0
2017-11,경기,구리시,103.0
2017-11,경기,오산시,18.0
2017-11,경기,시흥시,0.0
2017-11,경기,군포시,0.0
2017-11,경기,의왕시,0.0
2017-11,경기,하남시,18.0
2017-11,경기,파주시,18.0
2017-11,경기,이천시,932.0
2017-11,경기,김포시,181.0
2017-11,경기,양주시,24.0
2017-11,경기,여주시,0.0
2017-11,경기,광주시,284.0
2017-11,경기,연천군,14.0
2017-11,경기,포천시,0.0
2017-11,경기,가평군,0.0
2017-11,경기,양평군,59.0
2017-11,강원,춘천시,287.0
2017-11,강원,원주시,468.0
2017-11,강원,강릉시,323.0
2017-11,강원,동해시,829.0
2017-11,강원,태백시,13.0
2017-11,강원,속초시,60.0
2017-11,강원,삼척시,61.0
2017-11,강원,홍천군,20.0
2017-11,강원,횡성군,94.0
2017-11,강원,영월군,19.0
2017-11,강원,평창군,105.0
2017-11,강원,정선군,146.0
2017-11,강원,철원군,0.0
2017-11,강원,화천군,5.0
2017-11,강원,양구군,0.0
2017-11,강원,인제군,0.0
2017-11,강원,고성군,44.0
2017-11,강원,양양군,0.0
2017-11,충북,충주시,763.0
2017-11,충북,제천시,390.0
2017-11,충북,보은군,431.0
2017-11,충북,옥천군,163.0
2017-11,충북,영동군,25.0
2017-11,충북,증평군,0.0
2017-11,충북,진천군,387.0
2017-11,충북,괴산군,0.0
2017-11,충북,음성군,692.0
2017-11,충북,단양군,0.0
2017-11,충남,공주시,417.0
2017-11,충남,보령시,282.0
2017-11,충남,아산시,798.0
2017-11,충남,논산시,346.0
2017-11,충남,계룡시,60.0
2017-11,충남,당진시,535.0
2017-11,충남,금산군,0.0
2017-11,충남,부여군,461.0
2017-11,충남,서천군,122.0
2017-11,충남,청양군,0.0
2017-11,충남,홍성군,176.0
2017-11,충남,태안군,213.0
2017-11,세종,계,0.0
2017-11,세종,세종시,0.0
2017-11,전북,전주시,496.0
2017-11,전북,군산시,770.0
2017-11,전북,익산시,118.0
2017-11,전북,정읍시,103.0
2017-11,전북,남원시,0.0
2017-11,전북,김제시,170.0
2017-11,전북,완주군,186.0
2017-11,전북,진안군,0.0
2017-11,전북,무주군,0.0
2017-11,전북,장수군,0.0
2017-11,전북,임실군,43.0
2017-11,전북,순창군,9.0
2017-11,전북,고창군,0.0
2017-11,전북,부안군,0.0
2017-11,전남,계,651.0
2017-11,전남,목포시,54.0
2017-11,전남,여수시,0.0
2017-11,전남,순천시,58.0
2017-11,전남,나주시,116.0
2017-11,전남,광양시,267.0
2017-11,전남,담양군,0.0
2017-11,전남,곡성군,0.0
2017-11,전남,구례군,0.0
2017-11,전남,고흥군,64.0
2017-11,전남,보성군,0.0
2017-11,전남,화순군,0.0
2017-11,전남,장흥군,0.0
2017-11,전남,강진군,0.0
2017-11,전남,해남군,58.0
2017-11,전남,영암군,19.0
2017-11,전남,무안군,15.0
2017-11,전남,함평군,0.0
2017-11,전남,영광군,0.0
2017-11,전남,장성군,0.0
2017-11,전남,완도군,0.0
2017-11,전남,진도군,0.0
2017-11,전남,신안군,0.0
2017-11,경북,안동시,199.0
2017-11,경북,영주시,0.0
2017-11,경북,영천시,260.0
2017-11,경북,상주시,0.0
2017-11,경북,문경시,0.0
2017-11,경북,경산시,50.0
2017-11,경북,군위군,0.0
2017-11,경북,의성군,14.0
2017-11,경북,청송군,0.0
2017-11,경북,영양군,0.0
2017-11,경북,영덕군,0.0
2017-11,경북,청도군,128.0
2017-11,경북,고령군,0.0
2017-11,경북,성주군,4.0
2017-11,경북,칠곡군,401.0
2017-11,경북,예천군,508.0
2017-11,경북,봉화군,0.0
2017-11,경북,울진군,0.0
2017-11,경북,울릉군,0.0
2017-11,경남,진주시,212.0
2017-11,경남,밀양시,219.0
2017-11,경남,양산시,168.0
2017-11,경남,의령군,148.0
2017-11,경남,함안군,0.0
2017-11,경남,창녕군,71.0
2017-11,경남,고성군,0.0
2017-11,경남,남해군,0.0
2017-11,경남,하동군,0.0
2017-11,경남,산청군,37.0
2017-11,경남,함양군,5.0
2017-11,경남,거창군,7.0
2017-11,경남,합천군,0.0
2017-11,제주,제주시,924.0
2017-11,제주,서귀포시,259.0
2017-12,서울,계,45.0
2017-12,서울,종로구,1.0
2017-12,서울,중구,0.0
2017-12,서울,용산구,0.0
2017-12,서울,성동구,0.0
2017-12,서울,광진구,0.0
2017-12,서울,동대문구,0.0
2017-12,서울,중랑구,0.0
2017-12,서울,성북구,0.0
2017-12,서울,강북구,0.0
2017-12,서울,도봉구,2.0
2017-12,서울,노원구,0.0
2017-12,서울,은평구,0.0
2017-12,서울,서대문구,0.0
2017-12,서울,마포구,0.0
2017-12,서울,양천구,3.0
2017-12,서울,강서구,0.0
2017-12,서울,구로구,15.0
2017-12,서울,금천구,0.0
2017-12,서울,영등포구,0.0
2017-12,서울,동작구,0.0
2017-12,서울,관악구,0.0
2017-12,서울,서초구,16.0
2017-12,서울,강남구,0.0
2017-12,서울,송파구,8.0
2017-12,서울,강동구,0.0
2017-12,부산,중구,0.0
2017-12,부산,서구,97.0
2017-12,부산,동구,108.0
2017-12,부산,영도구,0.0
2017-12,부산,부산진구,532.0
2017-12,부산,동래구,31.0
2017-12,부산,남구,14.0
2017-12,부산,북구,165.0
2017-12,부산,해운대구,53.0
2017-12,부산,사하구,289.0
2017-12,부산,금정구,75.0
2017-12,부산,강서구,141.0
2017-12,부산,연제구,8.0
2017-12,부산,수영구,52.0
2017-12,부산,사상구,29.0
2017-12,부산,기장군,326.0
2017-12,대구,계,126.0
2017-12,대구,중구,0.0
2017-12,대구,동구,63.0
2017-12,대구,서구,19.0
2017-12,대구,남구,0.0
2017-12,대구,북구,0.0
2017-12,대구,수성구,0.0
2017-12,대구,달서구,0.0
2017-12,대구,달성군,44.0
2017-12,인천,중구,998.0
2017-12,인천,남동구,165.0
2017-12,인천,서구,10.0
2017-12,인천,연수구,0.0
2017-12,인천,남구,368.0
2017-12,인천,동구,0.0
2017-12,인천,부평구,8.0
2017-12,인천,계양구,0.0
2017-12,인천,강화군,0.0
2017-12,인천,옹진군,0.0
2017-12,광주,계,707.0
2017-12,광주,동구,186.0
2017-12,광주,서구,36.0
2017-12,광주,남구,100.0
2017-12,광주,북구,237.0
2017-12,광주,광산구,148.0
2017-12,대전,계,759.0
2017-12,대전,동구,242.0
2017-12,대전,중구,62.0
2017-12,대전,서구,133.0
2017-12,대전,유성구,234.0
2017-12,대전,대덕구,88.0
2017-12,울산,계,855.0
2017-12,울산,중구,111.0
2017-12,울산,남구,466.0
2017-12,울산,동구,96.0
2017-12,울산,북구,164.0
2017-12,울산,울주군,18.0
2017-12,경기,수원시,7.0
2017-12,경기,성남시,0.0
2017-12,경기,의정부시,54.0
2017-12,경기,안양시,44.0
2017-12,경기,부천시,39.0
2017-12,경기,광명시,0.0
2017-12,경기,평택시,837.0
2017-12,경기,동두천시,0.0
2017-12,경기,안산시,143.0
2017-12,경기,고양시,448.0
2017-12,경기,과천시,0.0
2017-12,경기,구리시,97.0
2017-12,경기,오산시,0.0
2017-12,경기,시흥시,73.0
2017-12,경기,군포시,0.0
2017-12,경기,의왕시,0.0
2017-12,경기,하남시,18.0
2017-12,경기,파주시,18.0
2017-12,경기,이천시,842.0
2017-12,경기,김포시,81.0
2017-12,경기,양주시,21.0
2017-12,경기,여주시,0.0
2017-12,경기,광주시,268.0
2017-12,경기,연천군,14.0
2017-12,경기,포천시,0.0
2017-12,경기,가평군,0.0
2017-12,경기,양평군,58.0
2017-12,강원,춘천시,273.0
2017-12,강원,원주시,390.0
2017-12,강원,강릉시,867.0
2017-12,강원,동해시,682.0
2017-12,강원,태백시,8.0
2017-12,강원,속초시,185.0
2017-12,강원,삼척시,23.0
2017-12,강원,홍천군,20.0
2017-12,강원,횡성군,89.0
2017-12,강원,영월군,19.0
2017-12,강원,평창군,68.0
2017-12,강원,정선군,143.0
2017-12,강원,철원군,0.0
2017-12,강원,화천군,5.0
2017-12,강원,양구군,0.0
2017-12,강원,인제군,0.0
2017-12,강원,고성군,44.0
2017-12,강원,양양군,0.0
2017-12,충북,충주시,734.0
2017-12,충북,제천시,374.0
2017-12,충북,보은군,417.0
2017-12,충북,옥천군,146.0
2017-12,충북,영동군,25.0
2017-12,충북,증평군,0.0
2017-12,충북,진천군,381.0
2017-12,충북,괴산군,0.0
2017-12,충북,음성군,669.0
2017-12,충북,단양군,0.0
2017-12,충남,공주시,461.0
2017-12,충남,보령시,814.0
2017-12,충남,아산시,740.0
2017-12,충남,논산시,341.0
2017-12,충남,계룡시,183.0
2017-12,충남,당진시,462.0
2017-12,충남,금산군,0.0
2017-12,충남,부여군,446.0
2017-12,충남,서천군,118.0
2017-12,충남,청양군,0.0
2017-12,충남,홍성군,174.0
2017-12,충남,태안군,190.0
2017-12,세종,계,0.0
2017-12,세종,세종시,0.0
2017-12,전북,전주시,306.0
2017-12,전북,군산시,742.0
2017-12,전북,익산시,98.0
2017-12,전북,정읍시,95.0
2017-12,전북,남원시,0.0
2017-12,전북,김제시,164.0
2017-12,전북,완주군,427.0
2017-12,전북,진안군,0.0
2017-12,전북,무주군,0.0
2017-12,전북,장수군,0.0
2017-12,전북,임실군,41.0
2017-12,전북,순창군,8.0
2017-12,전북,고창군,0.0
2017-12,전북,부안군,0.0
2017-12,전남,계,627.0
2017-12,전남,목포시,54.0
2017-12,전남,여수시,0.0
2017-12,전남,순천시,58.0
2017-12,전남,나주시,106.0
2017-12,전남,광양시,263.0
2017-12,전남,담양군,0.0
2017-12,전남,곡성군,0.0
2017-12,전남,구례군,0.0
2017-12,전남,고흥군,57.0
2017-12,전남,보성군,0.0
2017-12,전남,화순군,0.0
2017-12,전남,장흥군,0.0
2017-12,전남,강진군,0.0
2017-12,전남,해남군,58.0
2017-12,전남,영암군,17.0
2017-12,전남,무안군,14.0
2017-12,전남,함평군,0.0
2017-12,전남,영광군,0.0
2017-12,전남,장성군,0.0
2017-12,전남,완도군,0.0
2017-12,전남,진도군,0.0
2017-12,전남,신안군,0.0
2017-12,경북,안동시,191.0
2017-12,경북,영주시,0.0
2017-12,경북,영천시,249.0
2017-12,경북,상주시,0.0
2017-12,경북,문경시,0.0
2017-12,경북,경산시,45.0
2017-12,경북,군위군,0.0
2017-12,경북,의성군,0.0
2017-12,경북,청송군,0.0
2017-12,경북,영양군,0.0
2017-12,경북,영덕군,0.0
2017-12,경북,청도군,128.0
2017-12,경북,고령군,0.0
2017-12,경북,성주군,118.0
2017-12,경북,칠곡군,380.0
2017-12,경북,예천군,502.0
2017-12,경북,봉화군,0.0
2017-12,경북,울진군,0.0
2017-12,경북,울릉군,0.0
2017-12,경남,진주시,212.0
2017-12,경남,밀양시,219.0
2017-12,경남,양산시,165.0
2017-12,경남,의령군,144.0
2017-12,경남,함안군,0.0
2017-12,경남,창녕군,62.0
2017-12,경남,고성군,0.0
2017-12,경남,남해군,0.0
2017-12,경남,하동군,0.0
2017-12,경남,산청군,35.0
2017-12,경남,함양군,5.0
2017-12,경남,거창군,7.0
2017-12,경남,합천군,0.0
2017-12,제주,서귀포시,269.0
2018-01,서울,계,45.0
2018-01,서울,종로구,1.0
2018-01,서울,중구,0.0
2018-01,서울,용산구,1.0
2018-01,서울,성동구,0.0
2018-01,서울,광진구,0.0
2018-01,서울,동대문구,0.0
2018-01,서울,중랑구,0.0
2018-01,서울,성북구,0.0
2018-01,서울,강북구,0.0
2018-01,서울,도봉구,2.0
2018-01,서울,노원구,0.0
2018-01,서울,은평구,0.0
2018-01,서울,서대문구,0.0
2018-01,서울,마포구,0.0
2018-01,서울,양천구,3.0
2018-01,서울,강서구,0.0
2018-01,서울,구로구,14.0
2018-01,서울,금천구,0.0
2018-01,서울,영등포구,0.0
2018-01,서울,동작구,0.0
2018-01,서울,관악구,0.0
2018-01,서울,서초구,16.0
2018-01,서울,강남구,0.0
2018-01,서울,송파구,8.0
2018-01,서울,강동구,0.0
2018-01,부산,중구,0.0
2018-01,부산,서구,97.0
2018-01,부산,동구,110.0
2018-01,부산,영도구,0.0
2018-01,부산,부산진구,528.0
2018-01,부산,동래구,21.0
2018-01,부산,남구,14.0
2018-01,부산,북구,141.0
2018-01,부산,해운대구,54.0
2018-01,부산,사하구,271.0
2018-01,부산,금정구,68.0
2018-01,부산,강서구,141.0
2018-01,부산,연제구,8.0
2018-01,부산,수영구,52.0
2018-01,부산,사상구,29.0
2018-01,부산,기장군,757.0
2018-01,대구,계,143.0
2018-01,대구,중구,0.0
2018-01,대구,동구,59.0
2018-01,대구,서구,14.0
2018-01,대구,남구,0.0
2018-01,대구,북구,0.0
2018-01,대구,수성구,27.0
2018-01,대구,달서구,0.0
2018-01,대구,달성군,43.0
2018-01,인천,중구,778.0
2018-01,인천,남동구,157.0
2018-01,인천,서구,10.0
2018-01,인천,연수구,0.0
2018-01,인천,남구,239.0
2018-01,인천,동구,0.0
2018-01,인천,부평구,8.0
2018-01,인천,계양구,0.0
2018-01,인천,강화군,0.0
2018-01,인천,옹진군,0.0
2018-01,광주,계,562.0
2018-01,광주,동구,186.0
2018-01,광주,서구,33.0
2018-01,광주,남구,26.0
2018-01,광주,북구,229.0
2018-01,광주,광산구,88.0
2018-01,대전,동구,665.0
2018-01,대전,중구,61.0
2018-01,대전,서구,92.0
2018-01,대전,유성구,205.0
2018-01,대전,대덕구,61.0
2018-01,울산,중구,108.0
2018-01,울산,남구,713.0
2018-01,울산,동구,87.0
2018-01,울산,북구,163.0
2018-01,울산,울주군,18.0
2018-01,경기,수원시,7.0
2018-01,경기,성남시,0.0
2018-01,경기,의정부시,54.0
2018-01,경기,안양시,43.0
2018-01,경기,부천시,61.0
2018-01,경기,광명시,0.0
2018-01,경기,평택시,779.0
2018-01,경기,동두천시,0.0
2018-01,경기,안산시,177.0
2018-01,경기,고양시,433.0
2018-01,경기,과천시,0.0
2018-01,경기,구리시,97.0
2018-01,경기,오산시,0.0
2018-01,경기,시흥시,46.0
2018-01,경기,군포시,0.0
2018-01,경기,의왕시,0.0
2018-01,경기,하남시,18.0
2018-01,경기,파주시,18.0
2018-01,경기,이천시,712.0
2018-01,경기,김포시,374.0
2018-01,경기,양주시,15.0
2018-01,경기,여주시,0.0
2018-01,경기,화성시,896.0
2018-01,경기,광주시,240.0
2018-01,경기,연천군,317.0
2018-01,경기,포천시,0.0
2018-01,경기,가평군,0.0
2018-01,경기,양평군,92.0
2018-01,강원,춘천시,263.0
2018-01,강원,원주시,338.0
2018-01,강원,강릉시,699.0
2018-01,강원,동해시,742.0
2018-01,강원,태백시,8.0
2018-01,강원,속초시,265.0
2018-01,강원,삼척시,45.0
2018-01,강원,홍천군,20.0
2018-01,강원,횡성군,80.0
2018-01,강원,영월군,19.0
2018-01,강원,평창군,24.0
2018-01,강원,정선군,141.0
2018-01,강원,철원군,0.0
2018-01,강원,화천군,5.0
2018-01,강원,양구군,0.0
2018-01,강원,인제군,0.0
2018-01,강원,고성군,44.0
2018-01,강원,양양군,0.0
2018-01,충북,충주시,685.0
2018-01,충북,제천시,356.0
2018-01,충북,보은군,400.0
2018-01,충북,옥천군,135.0
2018-01,충북,영동군,24.0
2018-01,충북,증평군,0.0
2018-01,충북,진천군,368.0
2018-01,충북,괴산군,0.0
2018-01,충북,음성군,653.0
2018-01,충북,단양군,0.0
2018-01,충남,공주시,402.0
2018-01,충남,보령시,784.0
2018-01,충남,아산시,661.0
2018-01,충남,논산시,338.0
2018-01,충남,계룡시,182.0
2018-01,충남,당진시,968.0
2018-01,충남,금산군,0.0
2018-01,충남,부여군,395.0
2018-01,충남,서천군,111.0
2018-01,충남,청양군,0.0
2018-01,충남,홍성군,275.0
2018-01,충남,태안군,159.0
2018-01,세종,계,0.0
2018-01,세종,세종시,0.0
2018-01,전북,전주시,283.0
2018-01,전북,군산시,824.0
2018-01,전북,익산시,83.0
2018-01,전북,정읍시,87.0
2018-01,전북,남원시,0.0
2018-01,전북,김제시,157.0
2018-01,전북,완주군,339.0
2018-01,전북,진안군,0.0
2018-01,전북,무주군,0.0
2018-01,전북,장수군,0.0
2018-01,전북,임실군,39.0
2018-01,전북,순창군,8.0
2018-01,전북,고창군,26.0
2018-01,전북,부안군,0.0
2018-01,전남,목포시,67.0
2018-01,전남,여수시,0.0
2018-01,전남,순천시,56.0
2018-01,전남,나주시,98.0
2018-01,전남,광양시,257.0
2018-01,전남,담양군,0.0
2018-01,전남,곡성군,0.0
2018-01,전남,구례군,0.0
2018-01,전남,고흥군,53.0
2018-01,전남,보성군,0.0
2018-01,전남,화순군,0.0
2018-01,전남,장흥군,79.0
2018-01,전남,강진군,0.0
2018-01,전남,해남군,58.0
2018-01,전남,영암군,16.0
2018-01,전남,무안군,558.0
2018-01,전남,함평군,0.0
2018-01,전남,영광군,0.0
2018-01,전남,장성군,0.0
2018-01,전남,완도군,7.0
2018-01,전남,진도군,0.0
2018-01,전남,신안군,0.0
2018-01,경북,안동시,538.0
2018-01,경북,영주시,0.0
2018-01,경북,영천시,236.0
2018-01,경북,상주시,0.0
2018-01,경북,문경시,0.0
2018-01,경북,경산시,41.0
2018-01,경북,군위군,0.0
2018-01,경북,의성군,0.0
2018-01,경북,청송군,0.0
2018-01,경북,영양군,0.0
2018-01,경북,영덕군,0.0
2018-01,경북,청도군,193.0
2018-01,경북,고령군,0.0
2018-01,경북,성주군,117.0
2018-01,경북,칠곡군,351.0
2018-01,경북,예천군,496.0
2018-01,경북,봉화군,0.0
2018-01,경북,울진군,0.0
2018-01,경북,울릉군,0.0
2018-01,경남,진주시,578.0
2018-01,경남,밀양시,448.0
2018-01,경남,양산시,320.0
