월(Monthly),구분,시군구,미분양현황
경북,영주시,11.0,
경북,영천시,7.0,
경북,상주시,0.0,
경북,문경시,82.0,
경북,경산시,23.0,
경북,군위군,0.0,
경북,의성군,93.0,
경북,청송군,0.0,
경북,영양군,0.0,
경북,영덕군,0.0,
경북,청도군,29.0,
경북,고령군,0.0,
경북,성주군,0.0,
경북,칠곡군,11.0,
경북,예천군,0.0,
경북,봉화군,0.0,
경북,울진군,33.0,
경북,울릉군,0.0,
경남,계,4.0,801.0
경남,창원시,540.0,
경남,진주시,1.0,553.0
경남,통영시,265.0,
경남,사천시,457.0,
경남,김해시,251.0,
경남,밀양시,3.0,
경남,거제시,354.0,
경남,양산시,792.0,
경남,의령군,14.0,
경남,함안군,80.0,
경남,창녕군,0.0,
경남,고성군,1.0,
경남,남해군,0.0,
경남,하동군,0.0,
경남,산청군,12.0,
경남,함양군,61.0,
경남,거창군,418.0,
경남,합천군,0.0,
제주,계,557.0,
제주,제주시,388.0,
제주,서귀포시,169.0,
서울,계,2.0,734.0
서울,종로구,20.0,
서울,중구,27.0,
서울,용산구,95.0,
서울,성동구,135.0,
서울,광진구,6.0,
서울,동대문구,2.0,
서울,중랑구,72.0,
서울,성북구,77.0,
서울,강북구,48.0,
서울,도봉구,0.0,
서울,노원구,7.0,
서울,은평구,11.0,
서울,서대문구,1.0,233.0
서울,마포구,453.0,
서울,양천구,35.0,
서울,강서구,56.0,
서울,구로구,126.0,
서울,금천구,0.0,
서울,영등포구,73.0,
서울,동작구,31.0,
서울,관악구,0.0,
서울,서초구,54.0,
서울,강남구,1.0,
서울,송파구,52.0,
서울,강동구,120.0,
부산,계,3.0,433.0
부산,중구,11.0,
부산,서구,0.0,
부산,동구,0.0,
부산,영도구,104.0,
부산,부산진구,86.0,
부산,동래구,190.0,
부산,남구,0.0,
부산,북구,79.0,
부산,해운대구,367.0,
부산,사하구,19.0,
부산,금정구,131.0,
부산,강서구,1.0,292.0
부산,연제구,103.0,
부산,수영구,40.0,
부산,사상구,8.0,
부산,기장군,1.0,3.0
대구,계,615.0,
대구,중구,6.0,
대구,동구,10.0,
대구,서구,69.0,
대구,남구,0.0,
대구,북구,4.0,
대구,수성구,372.0,
대구,달서구,59.0,
대구,달성군,95.0,
인천,계,6.0,891.0
인천,중구,1.0,290.0
인천,동구,0.0,
인천,남구,2.0,288.0
인천,연수구,2.0,154.0
인천,남동구,183.0,
인천,부평구,21.0,
인천,계양구,238.0,
인천,서구,700.0,
인천,강화군,17.0,
인천,옹진군,0.0,
광주,계,206.0,
광주,동구,33.0,
광주,서구,24.0,
광주,남구,57.0,
광주,북구,5.0,
광주,광산구,87.0,
대전,계,740.0,
대전,동구,1.0,
대전,중구,95.0,
대전,서구,52.0,
대전,유성구,429.0,
대전,대덕구,163.0,
울산,계,2.0,559.0
울산,중구,40.0,
울산,남구,775.0,
울산,동구,8.0,
울산,북구,358.0,
울산,울주군,1.0,378.0
경기,계,19.0,653.0
경기,수원시,936.0,
경기,성남시,136.0,
경기,의정부시,85.0,
경기,안양시,133.0,
경기,부천시,782.0,
경기,광명시,3.0,
경기,평택시,1.0,90.0
경기,동두천시,493.0,
경기,안산시,35.0,
경기,고양시,3.0,155.0
경기,과천시,0.0,
경기,구리시,87.0,
경기,남양주시,804.0,
경기,오산시,146.0,
경기,시흥시,57.0,
경기,군포시,53.0,
경기,의왕시,502.0,
경기,하남시,132.0,
경기,용인시,4.0,515.0
경기,파주시,2.0,48.0
경기,이천시,75.0,
경기,안성시,7.0,
경기,김포시,2.0,611.0
경기,양주시,94.0,
경기,여주군,0.0,
경기,화성시,1.0,374.0
경기,광주시,30.0,
경기,연천군,0.0,
경기,포천시,0.0,
경기,가평군,209.0,
경기,양평군,61.0,
강원,계,3.0,49.0
강원,춘천시,565.0,
강원,원주시,304.0,
강원,강릉시,490.0,
강원,동해시,425.0,
강원,태백시,408.0,
강원,속초시,343.0,
강원,삼척시,0.0,
강원,홍천군,7.0,
강원,횡성군,0.0,
강원,영월군,63.0,
강원,평창군,214.0,
강원,정선군,0.0,
강원,철원군,40.0,
강원,화천군,0.0,
강원,양구군,80.0,
강원,인제군,25.0,
강원,고성군,84.0,
강원,양양군,1.0,
충북,계,633.0,
충북,청주시,12.0,
충북,충주시,100.0,
충북,제천시,160.0,
충북,청원군,56.0,
충북,보은군,0.0,
충북,옥천군,0.0,
충북,영동군,0.0,
충북,증평군,0.0,
충북,진천군,147.0,
충북,괴산군,0.0,
충북,음성군,158.0,
충북,단양군,0.0,
충남,계,2.0,741.0
충남,천안시,1.0,56.0
충남,공주시,0.0,
충남,보령시,128.0,
충남,아산시,1.0,67.0
충남,서산시,93.0,
충남,논산시,11.0,
충남,계룡시,73.0,
충남,금산군,0.0,
충남,연기군,0.0,
충남,부여군,0.0,
충남,서천군,20.0,
충남,청양군,0.0,
충남,홍성군,0.0,
충남,예산군,89.0,
충남,태안군,92.0,
충남,당진시,112.0,
세종,계,4.0,
세종,세종시,4.0,
전북,계,1.0,319.0
전북,전주시,354.0,
전북,군산시,364.0,
전북,익산시,516.0,
전북,정읍시,0.0,
전북,남원시,31.0,
전북,김제시,41.0,
전북,완주군,0.0,
전북,진안군,0.0,
전북,무주군,0.0,
전북,장수군,0.0,
전북,임실군,13.0,
전북,순창군,0.0,
전북,고창군,0.0,
전북,부안군,0.0,
전남,계,1.0,851.0
전남,목포시,758.0,
전남,여수시,0.0,
전남,순천시,373.0,
전남,나주시,0.0,
전남,광양시,594.0,
전남,담양군,0.0,
전남,곡성군,0.0,
전남,구례군,0.0,
전남,고흥군,0.0,
전남,보성군,0.0,
전남,화순군,0.0,
전남,장흥군,0.0,
전남,강진군,0.0,
전남,해남군,0.0,
전남,영암군,0.0,
전남,무안군,126.0,
전남,함평군,0.0,
전남,영광군,0.0,
전남,장성군,0.0,
전남,완도군,0.0,
전남,진도군,0.0,
전남,신안군,0.0,
경북,계,1.0,43.0
경북,포항시,228.0,
경북,경주시,89.0,
경북,김천시,183.0,
경북,안동시,161.0,
경북,구미시,136.0,
경북,영주시,11.0,
경북,영천시,7.0,
경북,상주시,0.0,
경북,문경시,67.0,
경북,경산시,18.0,
경북,군위군,0.0,
경북,의성군,75.0,
경북,청송군,0.0,
경북,영양군,0.0,
경북,영덕군,0.0,
경북,청도군,28.0,
경북,고령군,0.0,
경북,성주군,0.0,
경북,칠곡군,11.0,
경북,예천군,0.0,
경북,봉화군,0.0,
경북,울진군,29.0,
경북,울릉군,0.0,
경남,계,4.0,380.0
경남,창원시,410.0,
경남,진주시,1.0,449.0
경남,통영시,232.0,
경남,사천시,432.0,
경남,김해시,210.0,
경남,밀양시,3.0,
경남,거제시,329.0,
경남,양산시,853.0,
경남,의령군,14.0,
경남,함안군,71.0,
경남,창녕군,0.0,
경남,고성군,1.0,
경남,남해군,0.0,
경남,하동군,0.0,
경남,산청군,12.0,
경남,함양군,53.0,
경남,거창군,311.0,
경남,합천군,0.0,
제주,계,540.0,
제주,제주시,404.0,
제주,서귀포시,136.0,
서울,계,2.0,259.0
서울,종로구,15.0,
서울,중구,27.0,
서울,용산구,95.0,
서울,성동구,111.0,
서울,광진구,6.0,
서울,동대문구,0.0,
서울,중랑구,68.0,
서울,성북구,77.0,
서울,강북구,48.0,
서울,도봉구,0.0,
서울,노원구,7.0,
서울,은평구,9.0,
서울,서대문구,926.0,
서울,마포구,362.0,
서울,양천구,34.0,
서울,강서구,56.0,
서울,구로구,112.0,
서울,금천구,0.0,
서울,영등포구,73.0,
서울,동작구,13.0,
서울,관악구,0.0,
서울,서초구,54.0,
서울,강남구,1.0,
서울,송파구,51.0,
서울,강동구,114.0,
부산,계,3.0,985.0
부산,중구,9.0,
부산,서구,0.0,
부산,동구,0.0,
부산,영도구,78.0,
부산,부산진구,77.0,
부산,동래구,120.0,
부산,남구,0.0,
부산,북구,69.0,
부산,해운대구,352.0,
부산,사하구,19.0,
부산,금정구,50.0,
부산,강서구,2.0,32.0
부산,연제구,91.0,
부산,수영구,27.0,
부산,사상구,6.0,
부산,기장군,1.0,55.0
대구,계,523.0,
대구,중구,4.0,
대구,동구,25.0,
대구,서구,69.0,
대구,남구,0.0,
대구,북구,21.0,
대구,수성구,335.0,
대구,달서구,16.0,
대구,달성군,53.0,
인천,계,6.0,314.0
인천,중구,1.0,282.0
인천,동구,0.0,
인천,남구,2.0,32.0
인천,연수구,1.0,939.0
인천,남동구,180.0,
인천,부평구,16.0,
인천,계양구,238.0,
인천,서구,610.0,
인천,강화군,17.0,
인천,옹진군,0.0,
광주,계,483.0,
광주,동구,32.0,
광주,서구,25.0,
광주,남구,44.0,
광주,북구,314.0,
광주,광산구,68.0,
대전,계,669.0,
대전,동구,1.0,
대전,중구,95.0,
대전,서구,20.0,
대전,유성구,402.0,
대전,대덕구,151.0,
울산,계,2.0,81.0
울산,중구,9.0,
울산,남구,638.0,
울산,동구,6.0,
울산,북구,229.0,
울산,울주군,1.0,199.0
경기,계,17.0,509.0
경기,수원시,936.0,
경기,성남시,136.0,
경기,의정부시,34.0,
경기,안양시,121.0,
경기,부천시,774.0,
경기,광명시,1.0,
경기,평택시,939.0,
경기,동두천시,493.0,
경기,안산시,35.0,
경기,고양시,2.0,942.0
경기,과천시,0.0,
경기,구리시,65.0,
경기,남양주시,732.0,
경기,오산시,146.0,
경기,시흥시,19.0,
경기,군포시,53.0,
경기,의왕시,502.0,
경기,하남시,132.0,
경기,용인시,4.0,258.0
경기,파주시,1.0,814.0
경기,이천시,75.0,
경기,안성시,7.0,
경기,김포시,1.0,793.0
경기,양주시,88.0,
경기,여주군,0.0,
경기,화성시,1.0,114.0
경기,광주시,30.0,
경기,연천군,0.0,
경기,포천시,0.0,
경기,가평군,209.0,
경기,양평군,61.0,
강원,계,2.0,899.0
강원,춘천시,538.0,
강원,원주시,276.0,
강원,강릉시,383.0,
강원,동해시,416.0,
강원,태백시,402.0,
강원,속초시,323.0,
강원,삼척시,54.0,
강원,홍천군,6.0,
강원,횡성군,0.0,
강원,영월군,63.0,
강원,평창군,208.0,
강원,정선군,0.0,
강원,철원군,40.0,
강원,화천군,0.0,
강원,양구군,80.0,
강원,인제군,25.0,
강원,고성군,84.0,
강원,양양군,1.0,
충북,계,618.0,
충북,청주시,10.0,
충북,충주시,94.0,
충북,제천시,154.0,
충북,청원군,57.0,
충북,보은군,0.0,
충북,옥천군,0.0,
충북,영동군,0.0,
충북,증평군,0.0,
충북,진천군,145.0,
충북,괴산군,0.0,
충북,음성군,158.0,
충북,단양군,0.0,
충남,계,2.0,260.0
충남,천안시,861.0,
충남,공주시,0.0,
충남,보령시,77.0,
충남,아산시,893.0,
충남,서산시,57.0,
충남,논산시,11.0,
충남,계룡시,73.0,
충남,금산군,0.0,
충남,연기군,0.0,
충남,부여군,0.0,
충남,서천군,18.0,
충남,청양군,0.0,
충남,홍성군,0.0,
충남,예산군,89.0,
충남,태안군,90.0,
충남,당진시,91.0,
세종,계,4.0,
세종,세종시,4.0,
전북,계,1.0,254.0
전북,전주시,332.0,
전북,군산시,334.0,
전북,익산시,515.0,
전북,정읍시,0.0,
전북,남원시,31.0,
전북,김제시,35.0,
전북,완주군,0.0,
전북,진안군,0.0,
전북,무주군,0.0,
전북,장수군,0.0,
전북,임실군,7.0,
전북,순창군,0.0,
전북,고창군,0.0,
전북,부안군,0.0,
전남,계,1.0,742.0
전남,목포시,716.0,
전남,여수시,0.0,
전남,순천시,322.0,
전남,나주시,0.0,
전남,광양시,581.0,
전남,담양군,0.0,
전남,곡성군,0.0,
전남,구례군,0.0,
전남,고흥군,0.0,
전남,보성군,0.0,
전남,화순군,0.0,
전남,장흥군,0.0,
전남,강진군,0.0,
전남,해남군,0.0,
전남,영암군,0.0,
전남,무안군,123.0,
전남,함평군,0.0,
전남,영광군,0.0,
전남,장성군,0.0,
전남,완도군,0.0,
전남,진도군,0.0,
전남,신안군,0.0,
경북,계,1.0,122.0
경북,포항시,192.0,
경북,경주시,89.0,
경북,김천시,172.0,
경북,안동시,105.0,
경북,구미시,95.0,
경북,영주시,11.0,
경북,영천시,7.0,
경북,상주시,0.0,
경북,문경시,52.0,
경북,경산시,28.0,
경북,군위군,0.0,
경북,의성군,75.0,
경북,청송군,0.0,
경북,영양군,0.0,
경북,영덕군,0.0,
경북,청도군,28.0,
경북,고령군,0.0,
경북,성주군,0.0,
경북,칠곡군,11.0,
경북,예천군,228.0,
경북,봉화군,0.0,
경북,울진군,29.0,
경북,울릉군,0.0,
경남,계,3.0,934.0
경남,창원시,332.0,
경남,진주시,1.0,344.0
경남,통영시,217.0,
경남,사천시,413.0,
경남,김해시,194.0,
경남,밀양시,3.0,
경남,거제시,246.0,
경남,양산시,757.0,
경남,의령군,13.0,
경남,함안군,61.0,
경남,창녕군,0.0,
경남,고성군,1.0,
경남,남해군,0.0,
경남,하동군,0.0,
경남,산청군,11.0,
경남,함양군,41.0,
경남,거창군,301.0,
경남,합천군,0.0,
제주,계,511.0,
제주,제주시,407.0,
제주,서귀포시,104.0,
서울,계,2.0,185.0
서울,종로구,14.0,
서울,중구,12.0,
서울,용산구,86.0,
서울,성동구,100.0,
서울,광진구,5.0,
서울,동대문구,0.0,
서울,중랑구,61.0,
서울,성북구,205.0,
서울,강북구,48.0,
서울,도봉구,0.0,
서울,노원구,7.0,
서울,은평구,7.0,
서울,서대문구,918.0,
서울,마포구,293.0,
서울,양천구,33.0,
서울,강서구,56.0,
서울,구로구,102.0,
서울,금천구,0.0,
서울,영등포구,29.0,
서울,동작구,1.0,
서울,관악구,0.0,
서울,서초구,54.0,
서울,강남구,0.0,
서울,송파구,51.0,
서울,강동구,103.0,
부산,계,3.0,490.0
부산,중구,9.0,
부산,서구,0.0,
부산,동구,0.0,
부산,영도구,62.0,
부산,부산진구,157.0,
부산,동래구,80.0,
부산,남구,0.0,
부산,북구,63.0,
부산,해운대구,339.0,
부산,사하구,19.0,
부산,금정구,41.0,
부산,강서구,1.0,638.0
부산,연제구,178.0,
부산,수영구,23.0,
부산,사상구,5.0,
부산,기장군,876.0,
대구,계,296.0,
대구,중구,3.0,
대구,동구,10.0,
대구,서구,69.0,
대구,남구,0.0,
대구,북구,9.0,
대구,수성구,167.0,
대구,달서구,2.0,
대구,달성군,36.0,
인천,계,5.0,933.0
인천,중구,1.0,324.0
인천,동구,0.0,
인천,남구,1.0,841.0
인천,연수구,1.0,794.0
인천,남동구,176.0,
인천,부평구,16.0,
인천,계양구,238.0,
인천,서구,527.0,
인천,강화군,17.0,
인천,옹진군,0.0,
광주,계,129.0,
광주,동구,33.0,
광주,서구,24.0,
광주,남구,39.0,
광주,북구,5.0,
광주,광산구,28.0,
대전,계,608.0,
대전,동구,1.0,
대전,중구,95.0,
대전,서구,5.0,
대전,유성구,359.0,
대전,대덕구,148.0,
울산,계,1.0,709.0
울산,중구,9.0,
울산,남구,527.0,
울산,동구,6.0,
울산,북구,130.0,
울산,울주군,1.0,37.0
경기,계,16.0,174.0
경기,수원시,936.0,
경기,성남시,136.0,
경기,의정부시,32.0,
경기,안양시,121.0,
경기,부천시,672.0,
경기,광명시,1.0,
경기,평택시,859.0,
경기,동두천시,480.0,
경기,안산시,62.0,
경기,고양시,2.0,527.0
경기,과천시,0.0,
경기,구리시,56.0,
경기,남양주시,707.0,
경기,오산시,146.0,
경기,시흥시,15.0,
경기,군포시,53.0,
경기,의왕시,502.0,
경기,하남시,132.0,
경기,용인시,4.0,216.0
경기,파주시,1.0,751.0
경기,이천시,49.0,
경기,안성시,7.0,
경기,김포시,1.0,386.0
경기,양주시,78.0,
경기,여주군,0.0,
경기,화성시,962.0,
경기,광주시,30.0,
경기,연천군,0.0,
경기,포천시,0.0,
경기,가평군,197.0,
경기,양평군,61.0,
강원,계,2.0,840.0
강원,춘천시,508.0,
강원,원주시,250.0,
강원,강릉시,365.0,
강원,동해시,395.0,
강원,태백시,402.0,
강원,속초시,312.0,
강원,삼척시,108.0,
강원,홍천군,6.0,
강원,횡성군,0.0,
강원,영월군,63.0,
강원,평창군,208.0,
강원,정선군,0.0,
강원,철원군,33.0,
강원,화천군,0.0,
강원,양구군,80.0,
강원,인제군,25.0,
강원,고성군,84.0,
강원,양양군,1.0,
충북,계,1.0,442.0
충북,청주시,10.0,
충북,충주시,482.0,
충북,제천시,327.0,
충북,청원군,56.0,
충북,보은군,0.0,
충북,옥천군,0.0,
충북,영동군,0.0,
충북,증평군,0.0,
충북,진천군,409.0,
충북,괴산군,0.0,
충북,음성군,158.0,
충북,단양군,0.0,
충남,계,1.0,878.0
충남,천안시,661.0,
충남,공주시,0.0,
충남,보령시,65.0,
충남,아산시,704.0,
충남,서산시,51.0,
충남,논산시,11.0,
충남,계룡시,73.0,
충남,금산군,0.0,
충남,연기군,0.0,
충남,부여군,0.0,
충남,서천군,65.0,
충남,청양군,0.0,
충남,홍성군,0.0,
충남,예산군,89.0,
충남,태안군,88.0,
충남,당진시,71.0,
세종,계,211.0,
세종,세종시,211.0,
전북,계,1.0,420.0
전북,전주시,517.0,
전북,군산시,321.0,
전북,익산시,513.0,
전북,정읍시,0.0,
전북,남원시,31.0,
전북,김제시,30.0,
전북,완주군,0.0,
전북,진안군,0.0,
전북,무주군,0.0,
전북,장수군,0.0,
전북,임실군,8.0,
전북,순창군,0.0,
전북,고창군,0.0,
전북,부안군,0.0,
전남,계,1.0,927.0
전남,목포시,654.0,
전남,여수시,0.0,
전남,순천시,583.0,
전남,나주시,0.0,
전남,광양시,573.0,
전남,담양군,0.0,
전남,곡성군,0.0,
전남,구례군,0.0,
전남,고흥군,0.0,
전남,보성군,0.0,
전남,화순군,0.0,
전남,장흥군,0.0,
전남,강진군,0.0,
전남,해남군,0.0,
전남,영암군,0.0,
전남,무안군,117.0,
전남,함평군,0.0,
전남,영광군,0.0,
전남,장성군,0.0,
전남,완도군,0.0,
전남,진도군,0.0,
전남,신안군,0.0,
경북,계,1.0,60.0
경북,포항시,172.0,
경북,경주시,89.0,
경북,김천시,163.0,
경북,안동시,74.0,
경북,구미시,76.0,
경북,영주시,11.0,
경북,영천시,7.0,
경북,상주시,0.0,
경북,문경시,34.0,
경북,경산시,18.0,
경북,군위군,0.0,
경북,의성군,74.0,
경북,청송군,0.0,
경북,영양군,0.0,
경북,영덕군,0.0,
경북,청도군,28.0,
경북,고령군,0.0,
경북,성주군,0.0,
경북,칠곡군,10.0,
경북,예천군,275.0,
경북,봉화군,0.0,
경북,울진군,29.0,
경북,울릉군,0.0,
경남,계,3.0,768.0
경남,창원시,400.0,
경남,진주시,1.0,218.0
경남,통영시,195.0,
경남,사천시,401.0,
경남,김해시,171.0,
경남,밀양시,3.0,
경남,거제시,216.0,
경남,양산시,658.0,
경남,의령군,13.0,
경남,함안군,61.0,
경남,창녕군,0.0,
경남,고성군,1.0,
경남,남해군,0.0,
경남,하동군,0.0,
경남,산청군,9.0,
경남,함양군,41.0,
경남,거창군,301.0,
경남,합천군,80.0,
제주,계,503.0,
제주,제주시,439.0,
제주,서귀포시,64.0,
서울,계,2.0,241.0
서울,종로구,11.0,
서울,중구,11.0,
서울,용산구,86.0,
서울,성동구,99.0,
서울,광진구,3.0,
서울,동대문구,11.0,
서울,중랑구,47.0,
서울,성북구,198.0,
서울,강북구,48.0,
서울,도봉구,0.0,
서울,노원구,7.0,
서울,은평구,5.0,
서울,서대문구,918.0,
서울,마포구,293.0,
서울,양천구,30.0,
서울,강서구,56.0,
서울,구로구,95.0,
서울,금천구,0.0,
서울,영등포구,29.0,
서울,동작구,1.0,
서울,관악구,0.0,
서울,서초구,41.0,
서울,강남구,43.0,
서울,송파구,51.0,
서울,강동구,158.0,
부산,계,2.0,962.0
부산,중구,9.0,
부산,서구,0.0,
부산,동구,0.0,
부산,영도구,51.0,
부산,부산진구,115.0,
부산,동래구,47.0,
부산,남구,0.0,
부산,북구,61.0,
부산,해운대구,339.0,
부산,사하구,19.0,
부산,금정구,12.0,
부산,강서구,1.0,421.0
부산,연제구,162.0,
부산,수영구,19.0,
부산,사상구,0.0,
부산,기장군,707.0,
대구,계,562.0,
대구,중구,3.0,
대구,동구,10.0,
대구,서구,69.0,
대구,남구,0.0,
대구,북구,8.0,
대구,수성구,122.0,
대구,달서구,1.0,
대구,달성군,349.0,
인천,계,7.0,443.0
인천,중구,1.0,485.0
인천,동구,0.0,
인천,남구,1.0,765.0
인천,연수구,3.0,146.0
인천,남동구,279.0,
인천,부평구,17.0,
인천,계양구,238.0,
인천,서구,496.0,
인천,강화군,17.0,
인천,옹진군,0.0,
광주,계,127.0,
광주,동구,33.0,
광주,서구,24.0,
광주,남구,37.0,
광주,북구,5.0,
광주,광산구,28.0,
대전,계,573.0,
대전,동구,1.0,
대전,중구,95.0,
대전,서구,1.0,
대전,유성구,333.0,
대전,대덕구,143.0,
울산,계,1.0,467.0
울산,중구,9.0,
울산,남구,446.0,
울산,동구,6.0,
울산,북구,117.0,
울산,울주군,889.0,
경기,계,19.0,362.0
경기,수원시,670.0,
경기,성남시,136.0,
경기,의정부시,30.0,
경기,안양시,121.0,
경기,부천시,720.0,
경기,광명시,0.0,
경기,평택시,571.0,
경기,동두천시,480.0,
경기,안산시,62.0,
경기,고양시,2.0,318.0
경기,과천시,0.0,
경기,구리시,56.0,
경기,남양주시,681.0,
경기,오산시,146.0,
경기,시흥시,1.0,101.0
경기,군포시,53.0,
경기,의왕시,502.0,
경기,하남시,132.0,
경기,용인시,4.0,154.0
경기,파주시,1.0,720.0
경기,이천시,48.0,
경기,안성시,7.0,
경기,김포시,4.0,200.0
경기,양주시,78.0,
경기,여주군,0.0,
경기,화성시,1.0,107.0
경기,광주시,29.0,
경기,연천군,0.0,
경기,포천시,0.0,
경기,가평군,179.0,
경기,양평군,61.0,
강원,계,2.0,413.0
강원,춘천시,495.0,
강원,원주시,229.0,
강원,강릉시,312.0,
강원,동해시,376.0,
강원,태백시,123.0,
강원,속초시,279.0,
강원,삼척시,103.0,
강원,홍천군,4.0,
강원,횡성군,0.0,
강원,영월군,63.0,
강원,평창군,208.0,
강원,정선군,0.0,
강원,철원군,31.0,
강원,화천군,0.0,
강원,양구군,80.0,
강원,인제군,25.0,
강원,고성군,84.0,
강원,양양군,1.0,
충북,계,1.0,520.0
충북,청주시,10.0,
충북,충주시,647.0,
충북,제천시,311.0,
충북,청원군,52.0,
충북,보은군,0.0,
충북,옥천군,0.0,
충북,영동군,0.0,
충북,증평군,0.0,
충북,진천군,342.0,
충북,괴산군,0.0,
충북,음성군,158.0,
충북,단양군,0.0,
충남,계,1.0,587.0
충남,천안시,535.0,
충남,공주시,0.0,
충남,보령시,52.0,
충남,아산시,569.0,
충남,서산시,39.0,
충남,논산시,11.0,
충남,계룡시,71.0,
충남,금산군,0.0,
충남,연기군,0.0,
충남,부여군,0.0,
충남,서천군,62.0,
충남,청양군,0.0,
충남,홍성군,0.0,
충남,예산군,89.0,
충남,태안군,88.0,
충남,당진시,71.0,
세종,계,267.0,
세종,세종시,267.0,
전북,계,1.0,253.0
전북,전주시,179.0,
전북,군산시,307.0,
전북,익산시,508.0,
전북,정읍시,196.0,
전북,남원시,31.0,
전북,김제시,24.0,
전북,완주군,0.0,
전북,진안군,0.0,
전북,무주군,0.0,
전북,장수군,0.0,
전북,임실군,8.0,
전북,순창군,0.0,
전북,고창군,0.0,
전북,부안군,0.0,
전남,계,1.0,879.0
전남,목포시,711.0,
전남,여수시,0.0,
전남,순천시,495.0,
전남,나주시,0.0,
전남,광양시,560.0,
전남,담양군,0.0,
전남,곡성군,0.0,
전남,구례군,0.0,
전남,고흥군,0.0,
전남,보성군,0.0,
전남,화순군,0.0,
전남,장흥군,0.0,
전남,강진군,0.0,
전남,해남군,0.0,
전남,영암군,0.0,
전남,무안군,113.0,
전남,함평군,0.0,
전남,영광군,0.0,
전남,장성군,0.0,
전남,완도군,0.0,
전남,진도군,0.0,
전남,신안군,0.0,
경북,계,911.0,
경북,포항시,152.0,
경북,경주시,89.0,
경북,김천시,158.0,
경북,안동시,57.0,
경북,구미시,71.0,
경북,영주시,11.0,
경북,영천시,6.0,
경북,상주시,0.0,
경북,문경시,19.0,
경북,경산시,18.0,
경북,군위군,0.0,
경북,의성군,74.0,
경북,청송군,0.0,
경북,영양군,0.0,
경북,영덕군,0.0,
경북,청도군,28.0,
경북,고령군,0.0,
경북,성주군,0.0,
경북,칠곡군,10.0,
경북,예천군,194.0,
경북,봉화군,0.0,
경북,울진군,24.0,
경북,울릉군,0.0,
경남,계,3.0,840.0
경남,창원시,359.0,
경남,진주시,1.0,118.0
경남,통영시,171.0,
경남,사천시,389.0,
경남,김해시,501.0,
경남,밀양시,3.0,
경남,거제시,214.0,
경남,양산시,577.0,
경남,의령군,13.0,
경남,함안군,59.0,
경남,창녕군,46.0,
경남,고성군,1.0,
경남,남해군,0.0,
경남,하동군,0.0,
경남,산청군,6.0,
경남,함양군,32.0,
경남,거창군,294.0,
경남,합천군,57.0,
제주,계,408.0,
제주,제주시,345.0,
제주,서귀포시,63.0,
서울,계,2.0,601.0
서울,종로구,6.0,
서울,중구,9.0,
서울,용산구,54.0,
서울,성동구,93.0,
서울,광진구,16.0,
서울,동대문구,11.0,
서울,중랑구,42.0,
서울,성북구,191.0,
서울,강북구,47.0,
서울,도봉구,0.0,
서울,노원구,7.0,
서울,은평구,3.0,
서울,서대문구,548.0,
서울,마포구,243.0,
서울,양천구,30.0,
서울,강서구,45.0,
서울,구로구,83.0,
서울,금천구,0.0,
서울,영등포구,29.0,
서울,동작구,1.0,
서울,관악구,0.0,
서울,서초구,38.0,
서울,강남구,35.0,
서울,송파구,51.0,
서울,강동구,1.0,19.0
부산,계,2.0,640.0
부산,중구,9.0,
부산,서구,0.0,
부산,동구,0.0,
부산,영도구,43.0,
부산,부산진구,94.0,
부산,동래구,18.0,
부산,남구,0.0,
부산,북구,56.0,
부산,해운대구,339.0,
부산,사하구,19.0,
부산,금정구,10.0,
부산,강서구,1.0,257.0
부산,연제구,147.0,
부산,수영구,16.0,
부산,사상구,0.0,
부산,기장군,632.0,
대구,계,367.0,
대구,중구,3.0,
대구,동구,19.0,
대구,서구,69.0,
대구,남구,0.0,
대구,북구,8.0,
대구,수성구,109.0,
대구,달서구,1.0,
대구,달성군,158.0,
인천,계,6.0,979.0
인천,중구,1.0,412.0
인천,동구,0.0,
인천,남구,1.0,693.0
인천,연수구,2.0,872.0
인천,남동구,193.0,
인천,부평구,83.0,
인천,계양구,238.0,
인천,서구,471.0,
인천,강화군,17.0,
인천,옹진군,0.0,
광주,계,117.0,
광주,동구,33.0,
광주,서구,18.0,
광주,남구,34.0,
광주,북구,5.0,
광주,광산구,27.0,
대전,계,531.0,
대전,동구,1.0,
대전,중구,74.0,
대전,서구,1.0,
대전,유성구,314.0,
대전,대덕구,141.0,
울산,계,1.0,115.0
울산,중구,0.0,
울산,남구,324.0,
울산,동구,6.0,
울산,북구,95.0,
울산,울주군,690.0,
경기,계,20.0,632.0
경기,수원시,609.0,
경기,성남시,136.0,
경기,의정부시,29.0,
경기,안양시,121.0,
경기,부천시,693.0,
경기,광명시,0.0,
경기,평택시,2.0,133.0
경기,동두천시,479.0,
경기,안산시,60.0,
경기,고양시,2.0,157.0
경기,과천시,0.0,
경기,구리시,260.0,
경기,남양주시,654.0,
경기,오산시,146.0,
경기,시흥시,719.0,
경기,군포시,53.0,
경기,의왕시,502.0,
경기,하남시,1.0,122.0
경기,용인시,4.0,3.0
경기,파주시,1.0,674.0
경기,이천시,48.0,
경기,안성시,7.0,
경기,김포시,3.0,856.0
경기,양주시,78.0,
경기,여주군,0.0,
경기,화성시,826.0,
경기,광주시,29.0,
경기,연천군,0.0,
경기,포천시,0.0,
경기,가평군,177.0,
경기,양평군,61.0,
강원,계,2.0,275.0
